file,id,route,timeofday,frameIndex
train_19748,13867,Tokyo1,morning,1559
train_07353,7658,Tokyo1,morning,1560
train_12706,8797,Tokyo1,morning,1561
train_03224,2004,Tokyo1,morning,1562
train_11970,15766,Tokyo1,morning,1563
train_17771,18602,Tokyo1,morning,1564
train_18078,2427,Tokyo1,morning,1565
train_17431,6247,Tokyo1,morning,1566
train_17421,6843,Tokyo1,morning,1567
train_18610,6766,Tokyo1,morning,1568
train_20479,17821,Tokyo1,morning,1569
train_18368,3457,Tokyo1,morning,1570
train_04521,14518,Tokyo1,morning,1571
train_13852,6107,Tokyo1,morning,1572
train_11526,1241,Tokyo1,morning,1573
train_15920,4551,Tokyo1,morning,1574
train_04191,6645,Tokyo1,morning,1575
train_03941,13477,Tokyo1,morning,1576
train_08044,10679,Tokyo1,morning,1577
train_06374,3021,Tokyo1,morning,1578
train_09518,7149,Tokyo1,morning,1579
train_12694,18079,Tokyo1,morning,1580
train_17902,4108,Tokyo1,morning,1581
train_19749,20065,Tokyo1,morning,1582
train_16828,20188,Tokyo1,morning,2893
train_07751,19431,Tokyo1,morning,2894
train_15629,19500,Tokyo1,morning,2895
train_14902,2975,Tokyo1,morning,2896
train_00944,8245,Tokyo1,morning,2897
train_04022,1577,Tokyo1,morning,2898
train_09455,15982,Tokyo1,morning,2899
train_19884,12307,Tokyo1,morning,2900
train_05100,13009,Tokyo1,morning,2901
train_13328,4057,Tokyo1,morning,2902
train_17042,12115,Tokyo1,morning,2903
train_05623,12606,Tokyo1,morning,2904
train_15424,5076,Tokyo1,morning,2905
train_05662,15171,Tokyo1,morning,2906
train_11342,996,Tokyo1,morning,2907
train_07275,9288,Tokyo1,morning,2908
train_19229,8987,Tokyo1,morning,2909
train_09865,16516,Tokyo1,morning,2910
train_09871,979,Tokyo1,morning,2911
train_02093,9689,Tokyo1,morning,2912
train_13059,14831,Tokyo1,morning,2913
train_18457,5261,Tokyo1,morning,2914
train_05790,14751,Tokyo1,morning,2915
train_21075,6815,Tokyo1,morning,2916
train_09115,19607,Tokyo1,morning,2917
train_05680,17435,Tokyo1,morning,2918
train_11439,3421,Tokyo1,morning,2919
train_05059,16736,Tokyo1,morning,2920
train_18946,12896,Tokyo1,morning,2921
train_15070,274,Tokyo1,morning,2922
train_21094,520,Tokyo1,morning,2923
train_09722,4046,Tokyo1,morning,2924
train_10912,6188,Tokyo1,morning,2925
train_00023,1534,Tokyo1,morning,2926
train_06622,8216,Tokyo1,morning,2927
train_09749,11668,Tokyo1,morning,2928
train_07622,15474,Tokyo1,morning,2929
train_04486,10484,Tokyo1,morning,2930
train_06925,1638,Tokyo1,morning,2931
train_01415,16297,Tokyo1,morning,2932
train_06388,8642,Tokyo1,morning,2933
train_05920,9977,Tokyo1,morning,2934
train_19826,7764,Tokyo1,morning,2935
train_11154,13985,Tokyo1,morning,2936
train_00541,5874,Tokyo1,morning,2937
train_06261,961,Tokyo1,morning,2938
train_21238,16279,Tokyo1,morning,2939
train_06875,18360,Tokyo1,morning,2940
train_08078,15244,Tokyo1,morning,2941
train_04896,12821,Tokyo1,morning,2942
train_19628,4742,Tokyo1,morning,2943
train_01390,1298,Tokyo1,morning,2944
train_04177,6873,Tokyo1,morning,2945
train_15898,5444,Tokyo1,morning,2946
train_21102,13151,Tokyo1,morning,2947
train_13527,3585,Tokyo1,morning,2948
train_16390,5408,Tokyo1,morning,2949
train_02761,14705,Tokyo1,morning,2950
train_20684,11580,Tokyo1,morning,2951
train_00087,16560,Tokyo1,morning,2952
train_14571,12853,Tokyo1,morning,2953
train_15071,16757,Tokyo1,morning,2954
train_01295,16715,Tokyo1,morning,2955
train_07716,6459,Tokyo1,morning,2956
train_16827,2903,Tokyo1,morning,2957
train_15366,8506,Tokyo1,morning,2958
train_11051,10259,Tokyo1,morning,2959
train_10777,19045,Tokyo1,morning,2960
train_15114,3489,Tokyo1,morning,2961
train_14275,6340,Tokyo1,morning,2962
train_02446,3549,Tokyo1,morning,2963
train_09309,20033,Tokyo1,morning,2964
train_19935,9466,Tokyo1,morning,2965
train_04960,1349,Tokyo1,morning,2966
train_05580,8547,Tokyo1,morning,2967
train_07934,20385,Tokyo1,morning,2968
train_07644,17424,Tokyo1,morning,2969
train_07053,7859,Tokyo1,morning,2970
train_07470,7905,Tokyo1,morning,2971
train_01774,12569,Tokyo1,morning,2972
train_07435,19933,Tokyo1,morning,2973
train_17477,10268,Tokyo1,morning,2974
train_02102,19375,Tokyo1,morning,2975
train_11374,3756,Tokyo1,morning,2976
train_02786,13537,Tokyo1,morning,2977
train_15126,20659,Tokyo1,morning,2978
train_01510,11817,Tokyo1,morning,2979
train_13494,16538,Tokyo1,morning,2980
train_00739,6225,Tokyo1,morning,2981
train_07969,7742,Tokyo1,morning,2982
train_16999,18211,Tokyo1,morning,2983
train_09516,7686,Tokyo1,morning,2984
train_05716,9624,Tokyo1,morning,2985
train_10469,2282,Tokyo1,morning,2986
train_04712,1141,Tokyo1,morning,2987
train_05912,14001,Tokyo1,morning,2988
train_00026,19383,Tokyo1,morning,2989
train_12430,13608,Tokyo1,morning,2990
train_00900,8427,Tokyo1,morning,2991
train_09558,7266,Tokyo1,morning,2992
train_05520,2008,Tokyo1,morning,2993
train_10610,18860,Tokyo1,morning,2994
train_15645,16359,Tokyo1,morning,2995
train_07919,21080,Tokyo1,morning,2996
train_12757,9716,Tokyo1,morning,2997
train_05711,17592,Tokyo1,morning,2998
train_10900,21144,Tokyo1,morning,2999
train_01101,17079,Tokyo1,morning,3000
train_17645,4678,Tokyo1,morning,3001
train_06231,13958,Tokyo1,morning,3002
train_12655,15488,Tokyo1,morning,3003
train_06900,10554,Tokyo1,morning,3004
train_07442,6413,Tokyo1,morning,3005
train_20437,2647,Tokyo1,morning,3006
train_18044,3894,Tokyo1,morning,3007
train_17678,18986,Tokyo1,morning,3008
train_00729,18301,Tokyo1,morning,3009
train_14109,11056,Tokyo1,morning,3010
train_19585,20742,Tokyo1,morning,3011
train_05880,6704,Tokyo1,morning,3012
train_18300,13157,Tokyo1,morning,3013
train_17413,18598,Tokyo1,morning,3014
train_07012,11048,Tokyo1,morning,3015
train_00165,3168,Tokyo1,morning,3016
train_02702,13278,Tokyo1,morning,3017
train_03027,19380,Tokyo1,morning,3018
train_04754,6424,Tokyo1,morning,3019
train_04841,4961,Tokyo1,morning,3020
train_10734,15627,Tokyo1,morning,3021
train_17795,18798,Tokyo1,morning,3022
train_15074,13416,Tokyo1,morning,3023
train_06423,10088,Tokyo1,morning,3024
train_09752,6840,Tokyo1,morning,3025
train_20604,888,Tokyo1,morning,3026
train_16579,4662,Tokyo1,morning,3027
train_07468,10558,Tokyo1,morning,3028
train_18665,12128,Tokyo1,morning,3029
train_15170,18409,Tokyo1,morning,3030
train_12709,2694,Tokyo1,morning,3031
train_01054,7541,Tokyo1,morning,3032
train_05492,8309,Tokyo1,morning,3033
train_09018,8337,Tokyo1,morning,3034
train_02026,18185,Tokyo1,morning,3035
train_01755,10811,Tokyo1,morning,3036
train_10828,1119,Tokyo1,morning,3037
train_03164,4710,Tokyo1,morning,3038
train_12582,7750,Tokyo1,morning,3039
train_17229,18350,Tokyo1,morning,3040
train_08674,11488,Tokyo1,morning,3041
train_00910,9550,Tokyo1,morning,3042
train_04905,5828,Tokyo1,morning,3043
train_13192,8602,Tokyo1,morning,3044
train_12954,10303,Tokyo1,morning,3045
train_03208,1376,Tokyo1,morning,3046
train_11201,12730,Tokyo1,morning,3047
train_10578,18309,Tokyo1,morning,3048
train_15272,17287,Tokyo1,morning,3049
train_04072,15962,Tokyo1,morning,3050
train_01097,3955,Tokyo1,morning,3051
train_02311,13912,Tokyo1,morning,3052
train_00426,16753,Tokyo1,morning,3053
train_00757,6382,Tokyo1,morning,3054
train_17803,2548,Tokyo1,morning,3055
train_13649,329,Tokyo1,morning,3056
train_16194,13027,Tokyo1,morning,3057
train_20075,10403,Tokyo1,morning,3058
train_03561,14362,Tokyo1,morning,3059
train_15004,18029,Tokyo1,morning,3060
train_14346,18876,Tokyo1,morning,3061
train_01119,19091,Tokyo1,morning,3062
train_11801,2292,Tokyo1,morning,3063
train_10600,20008,Tokyo1,morning,3064
train_19788,18555,Tokyo1,morning,3065
train_08457,2383,Tokyo1,morning,3066
train_01218,4362,Tokyo1,morning,3067
train_05754,15303,Tokyo1,morning,3068
train_08719,2998,Tokyo1,morning,3069
train_15118,4622,Tokyo1,morning,3070
train_11640,5029,Tokyo1,morning,3071
train_09380,7565,Tokyo1,morning,3072
train_01458,7203,Tokyo1,morning,3073
train_07915,7949,Tokyo1,morning,3074
train_02345,454,Tokyo1,morning,3075
train_11280,16629,Tokyo1,morning,3076
train_13138,10397,Tokyo1,morning,3077
train_18068,9904,Tokyo1,morning,3078
train_11694,1780,Tokyo1,morning,3079
train_13806,14406,Tokyo1,morning,3080
train_08694,14173,Tokyo1,morning,3081
train_11106,4440,Tokyo1,morning,3082
train_05502,12432,Tokyo1,morning,3083
train_20884,5784,Tokyo1,morning,3084
train_10513,17161,Tokyo1,morning,3085
train_10780,8803,Tokyo1,morning,3086
train_03201,14379,Tokyo1,morning,3087
train_03092,13056,Tokyo1,morning,3088
train_20113,1344,Tokyo1,morning,3089
train_13556,14670,Tokyo1,morning,3090
train_02886,2588,Tokyo1,morning,3091
train_12831,2013,Tokyo1,morning,3092
train_05204,3262,Tokyo1,morning,3093
train_18844,2089,Tokyo1,morning,3094
train_09548,16492,Tokyo1,morning,3095
train_02920,11959,Tokyo1,morning,3096
train_06858,18142,Tokyo1,morning,3097
train_15334,15920,Tokyo1,morning,3098
train_15171,18169,Tokyo1,morning,3099
train_01665,10060,Tokyo1,morning,3100
train_00011,15922,Tokyo1,morning,3101
train_19899,5690,Tokyo1,morning,3102
train_00097,13990,Tokyo1,morning,3103
train_19276,4681,Tokyo1,morning,3104
train_16865,9424,Tokyo1,morning,3105
train_10793,20138,Tokyo1,morning,3106
train_11097,1983,Tokyo1,morning,3107
train_05552,6028,Tokyo1,morning,3108
train_21185,8894,Tokyo1,morning,3109
train_18204,227,Tokyo1,morning,3110
train_17258,3653,Tokyo1,morning,3111
train_20237,6053,Tokyo1,morning,3112
train_09760,5172,Tokyo1,morning,3113
train_01973,13649,Tokyo1,morning,3114
train_03236,15208,Tokyo1,morning,3115
train_07715,3284,Tokyo1,morning,3116
train_08847,19108,Tokyo1,morning,3117
train_00783,14502,Tokyo1,morning,3118
train_16945,21104,Tokyo1,morning,3119
train_18223,13664,Tokyo1,morning,3120
train_01559,10123,Tokyo1,morning,3121
train_14300,386,Tokyo1,morning,3122
train_06222,13366,Tokyo1,morning,3123
train_07388,15888,Tokyo1,morning,3124
train_18140,13792,Tokyo1,morning,3125
train_10651,19293,Tokyo1,morning,3126
train_11787,20098,Tokyo1,morning,3127
train_14045,11608,Tokyo1,morning,3128
train_01308,15112,Tokyo1,morning,3129
train_11320,9465,Tokyo1,morning,3130
train_19246,13361,Tokyo1,morning,3131
train_03176,6302,Tokyo1,morning,3132
train_10868,16523,Tokyo1,morning,3133
train_11790,9879,Tokyo1,morning,3134
train_13023,2278,Tokyo1,morning,3135
train_01883,4282,Tokyo1,morning,3136
train_12891,16030,Tokyo1,morning,3137
train_05887,607,Tokyo1,morning,3138
train_11726,6795,Tokyo1,morning,3139
train_06737,19591,Tokyo1,morning,3140
train_05899,19064,Tokyo1,morning,3141
train_00646,15756,Tokyo1,morning,3142
train_06628,1735,Tokyo1,morning,3143
train_13607,19548,Tokyo1,morning,3144
train_13643,5040,Tokyo1,morning,3145
train_20033,17029,Tokyo1,morning,3146
train_00406,17055,Tokyo1,morning,3147
train_09003,7799,Tokyo1,morning,3148
train_09136,1699,Tokyo1,morning,3149
train_04923,15504,Tokyo1,morning,3150
train_03091,11171,Tokyo1,morning,3151
train_16160,14049,Tokyo1,morning,3152
train_11585,2201,Tokyo1,morning,3153
train_13833,7108,Tokyo1,morning,3154
train_20164,16395,Tokyo1,morning,3155
train_16204,9602,Tokyo1,morning,3156
train_16577,2311,Tokyo1,morning,3157
train_19732,20598,Tokyo1,morning,3158
train_16992,11772,Tokyo1,morning,3159
train_14085,18618,Tokyo1,morning,3160
train_12915,7255,Tokyo1,morning,3161
train_07259,1999,Tokyo1,morning,3162
train_20950,304,Tokyo1,morning,3163
train_00928,707,Tokyo1,morning,3164
train_14581,18014,Tokyo1,morning,3165
train_18676,18793,Tokyo1,morning,3166
train_18100,14040,Tokyo1,morning,3167
train_13596,16617,Tokyo1,morning,3168
train_20862,10807,Tokyo1,morning,3169
train_14381,10407,Tokyo1,morning,3170
train_20008,1666,Tokyo1,morning,3171
train_16221,4887,Tokyo1,morning,3172
train_03241,4667,Tokyo1,morning,3173
train_17859,2157,Tokyo1,morning,3174
train_13699,18577,Tokyo1,morning,3175
train_15808,9390,Tokyo1,morning,3176
train_02791,7016,Tokyo1,morning,3177
train_02315,13709,Tokyo1,morning,3178
train_17607,10564,Tokyo1,morning,3179
train_01931,10218,Tokyo1,morning,3180
train_19652,502,Tokyo1,morning,3181
train_18220,20055,Tokyo1,morning,3182
train_12087,3032,Tokyo1,morning,3183
train_02847,8382,Tokyo1,morning,3184
train_01417,2170,Tokyo1,morning,3185
train_06881,9166,Tokyo1,morning,3186
train_09972,5524,Tokyo1,morning,3187
train_08368,17906,Tokyo1,morning,3188
train_13657,18585,Tokyo1,morning,3189
train_07432,17472,Tokyo1,morning,3190
train_04687,19453,Tokyo1,morning,3191
train_17214,14392,Tokyo1,morning,3192
train_17504,16092,Tokyo1,morning,3193
train_02349,18581,Tokyo1,morning,3194
train_07997,17943,Tokyo1,morning,3195
train_10227,7368,Tokyo1,morning,3196
train_14053,19157,Tokyo1,morning,3197
train_08531,8105,Tokyo1,morning,3198
train_20956,17728,Tokyo1,morning,3199
train_08927,14451,Tokyo1,morning,3200
train_12431,1181,Tokyo1,morning,3201
train_10021,15665,Tokyo1,morning,3202
train_00628,5334,Tokyo1,morning,3203
train_12735,20169,Tokyo1,morning,3204
train_01989,18837,Tokyo1,morning,3205
train_00974,6405,Tokyo1,morning,3206
train_19936,17465,Tokyo1,morning,3207
train_02866,176,Tokyo1,morning,3208
train_19269,687,Tokyo1,morning,3209
train_09632,17933,Tokyo1,morning,3210
train_04116,9302,Tokyo1,morning,3211
train_00199,9493,Tokyo1,morning,3212
train_11020,18174,Tokyo1,morning,3213
train_19527,14741,Tokyo1,morning,3214
train_20073,14928,Tokyo1,morning,3215
train_02398,11053,Tokyo1,morning,3216
train_07940,12957,Tokyo1,morning,3217
train_11619,11640,Tokyo1,morning,3218
train_19117,11007,Tokyo1,morning,3219
train_17585,16076,Tokyo1,morning,3220
train_15416,8531,Tokyo1,morning,3221
train_17784,20991,Tokyo1,morning,3222
train_08535,10515,Tokyo1,morning,3223
train_13809,19194,Tokyo1,morning,3224
train_14859,18907,Tokyo1,morning,3225
train_05978,8449,Tokyo1,morning,3226
train_21024,12117,Tokyo1,morning,3227
train_14297,13924,Tokyo1,morning,3228
train_12860,17667,Tokyo1,morning,3229
train_05544,5260,Tokyo1,morning,3230
train_09732,18765,Tokyo1,morning,3231
train_11488,17283,Tokyo1,morning,3232
train_09612,4429,Tokyo1,morning,3233
train_07105,14891,Tokyo1,morning,3234
train_07213,309,Tokyo1,morning,3235
train_05229,11158,Tokyo1,morning,3236
train_12093,8696,Tokyo1,morning,3237
train_01195,10289,Tokyo1,morning,3238
train_11937,19905,Tokyo1,morning,3239
train_05364,2045,Tokyo1,morning,3240
train_14559,10702,Tokyo1,morning,3241
train_12934,124,Tokyo1,morning,3242
train_15242,12527,Tokyo1,morning,3243
train_12651,15183,Tokyo1,morning,3244
train_10002,16777,Tokyo1,morning,3245
train_18792,7110,Tokyo1,morning,3246
train_16535,3918,Tokyo1,morning,3247
train_09191,7672,Tokyo1,morning,3248
train_14252,15505,Tokyo1,morning,3249
train_20569,10562,Tokyo1,morning,3250
train_06053,16036,Tokyo1,morning,3251
train_12465,3632,Tokyo1,morning,3252
train_06633,11012,Tokyo1,morning,3253
train_19534,17323,Tokyo1,morning,3254
train_04810,107,Tokyo1,morning,3255
train_02586,917,Tokyo1,morning,3256
train_08382,19323,Tokyo1,morning,3257
train_09742,5899,Tokyo1,morning,3258
train_03090,17848,Tokyo1,morning,3259
train_14973,20294,Tokyo1,morning,3260
train_09170,14067,Tokyo1,morning,3261
train_18596,7143,Tokyo1,morning,3262
train_05884,16097,Tokyo1,morning,3263
train_03935,7674,Tokyo1,morning,3264
train_03956,14247,Tokyo1,morning,3265
train_14607,20777,Tokyo1,morning,3266
train_02110,19730,Tokyo1,morning,3267
train_16155,16151,Tokyo1,morning,3268
train_15073,11680,Tokyo1,morning,3269
train_05067,20736,Tokyo1,morning,3270
train_18824,17504,Tokyo1,morning,3271
train_04925,11609,Tokyo1,morning,3272
train_21106,9065,Tokyo1,morning,3273
train_18801,2509,Tokyo1,morning,3274
train_12522,6703,Tokyo1,morning,3275
train_13387,20258,Tokyo1,morning,3276
train_15476,19233,Tokyo1,morning,3277
train_08973,6922,Tokyo1,morning,3278
train_02608,6573,Tokyo1,morning,3279
train_00898,13935,Tokyo1,morning,3280
train_00537,18205,Tokyo1,morning,3281
train_18473,14483,Tokyo1,morning,3282
train_01281,18265,Tokyo1,morning,3283
train_01490,6468,Tokyo1,morning,3284
train_17615,14904,Tokyo1,morning,3285
train_08836,17369,Tokyo1,morning,3286
train_10004,735,Tokyo1,morning,3287
train_01062,17966,Tokyo1,morning,3288
train_00412,9120,Tokyo1,morning,3289
train_19682,6214,Tokyo1,morning,3290
train_03482,12754,Tokyo1,morning,3291
train_05392,9101,Tokyo1,morning,3292
train_05114,8077,Tokyo1,morning,3293
train_19522,3667,Tokyo1,morning,3294
train_05731,589,Tokyo1,morning,3295
train_19905,80,Tokyo1,morning,3296
train_14325,13106,Tokyo1,morning,3297
train_20758,17284,Tokyo1,morning,3298
train_19615,6299,Tokyo1,morning,3299
train_12688,19441,Tokyo1,morning,3300
train_13714,13269,Tokyo1,morning,3301
train_01740,1863,Tokyo1,morning,3302
train_01938,2212,Tokyo1,morning,3303
train_00734,4369,Tokyo1,morning,3304
train_04035,19192,Tokyo1,morning,3305
train_12382,2876,Tokyo1,morning,3306
train_02798,6308,Tokyo1,morning,3307
train_10361,9200,Tokyo1,morning,3308
train_09793,13442,Tokyo1,morning,3309
train_05198,5227,Tokyo1,morning,3310
train_20519,12024,Tokyo1,morning,3311
train_18276,6987,Tokyo1,morning,3312
train_00170,8360,Tokyo1,morning,3313
train_01167,17663,Tokyo1,morning,3314
train_00786,3179,Tokyo1,morning,3315
train_18292,17050,Tokyo1,morning,3316
train_03078,18107,Tokyo1,morning,3317
train_02107,12328,Tokyo1,morning,3318
train_03858,2023,Tokyo1,morning,3319
train_01852,5644,Tokyo1,morning,3320
train_18198,14005,Tokyo1,morning,3321
train_17117,19863,Tokyo1,morning,3322
train_08721,10012,Tokyo1,morning,3323
train_16162,14933,Tokyo1,morning,3324
train_14141,18875,Tokyo1,morning,3325
train_04499,2697,Tokyo1,morning,3326
train_11860,2216,Tokyo1,morning,3327
train_19554,15808,Tokyo1,morning,3328
train_15555,476,Tokyo1,morning,3329
train_11909,10813,Tokyo1,morning,3330
train_20755,12401,Tokyo1,morning,3331
train_00102,12797,Tokyo1,morning,3332
train_03760,9983,Tokyo1,morning,3333
train_17759,3564,Tokyo1,morning,3334
train_11263,16141,Tokyo1,morning,3335
train_11247,15709,Tokyo1,morning,3336
train_19980,14432,Tokyo1,morning,3337
train_18628,11561,Tokyo1,morning,3338
train_11147,2940,Tokyo1,morning,3339
train_19483,2234,Tokyo1,morning,3340
train_06821,3794,Tokyo1,morning,3341
train_05129,14563,Tokyo1,morning,3342
train_20532,17789,Tokyo1,morning,3343
train_14853,5604,Tokyo1,morning,3344
train_16085,11730,Tokyo1,morning,3345
train_09197,8081,Tokyo1,morning,3346
train_12454,3192,Tokyo1,morning,3347
train_15519,6798,Tokyo1,morning,3348
train_08120,2770,Tokyo1,morning,3349
train_07102,16062,Tokyo1,morning,3350
train_10008,1913,Tokyo1,morning,3351
train_00878,3657,Tokyo1,morning,3352
train_11442,4660,Tokyo1,morning,3353
train_07901,20223,Tokyo1,morning,3354
train_05840,18509,Tokyo1,morning,3355
train_17405,13237,Tokyo1,morning,3356
train_16017,2963,Tokyo1,morning,3357
train_19528,3832,Tokyo1,morning,3358
train_01353,3550,Tokyo1,morning,3359
train_16676,20299,Tokyo1,morning,3360
train_13888,16572,Tokyo1,morning,3361
train_15227,311,Tokyo1,morning,3362
train_17680,20005,Tokyo1,morning,3363
train_20507,19774,Tokyo1,morning,3364
train_06069,9692,Tokyo1,morning,3365
train_10393,20086,Tokyo1,morning,3366
train_06508,2922,Tokyo1,morning,3367
train_01193,2077,Tokyo1,morning,3368
train_08860,11496,Tokyo1,morning,3369
train_04662,16482,Tokyo1,morning,3370
train_03676,8842,Tokyo1,morning,3371
train_04297,20171,Tokyo1,morning,3372
train_19814,2841,Tokyo1,morning,3373
train_13680,2601,Tokyo1,morning,3374
train_02265,3053,Tokyo1,morning,3375
train_17960,7028,Tokyo1,morning,3376
train_08051,6941,Tokyo1,morning,3377
train_18590,10731,Tokyo1,morning,3378
train_18061,19434,Tokyo1,morning,3379
train_07775,7609,Tokyo1,morning,3380
train_13000,9766,Tokyo1,morning,3381
train_16701,1319,Tokyo1,morning,3382
train_15887,962,Tokyo1,morning,3383
train_19858,5966,Tokyo1,morning,3384
train_12141,8722,Tokyo1,morning,3385
train_19904,14207,Tokyo1,morning,3386
train_04785,4899,Tokyo1,morning,3387
train_02226,8641,Tokyo1,morning,3388
train_15923,3300,Tokyo1,morning,3389
train_19410,14336,Tokyo1,morning,3390
train_17658,13741,Tokyo1,morning,3391
train_08197,9400,Tokyo1,morning,3392
train_04853,9656,Tokyo1,morning,3393
train_13191,845,Tokyo1,morning,3394
train_02537,19219,Tokyo1,morning,3395
train_10281,3699,Tokyo1,morning,3396
train_09665,11397,Tokyo1,morning,3397
train_14651,98,Tokyo1,morning,3398
train_10989,1765,Tokyo1,morning,3399
train_11136,20563,Tokyo1,morning,3400
train_20992,15085,Tokyo1,morning,3401
train_18526,20476,Tokyo1,morning,3402
train_17416,5513,Tokyo1,morning,3403
train_10017,10981,Tokyo1,morning,3404
train_09856,10884,Tokyo1,morning,3405
train_00782,9748,Tokyo1,morning,3406
train_01422,8075,Tokyo1,morning,3407
train_00375,17671,Tokyo1,morning,3408
train_09147,16284,Tokyo1,morning,3409
train_04852,5576,Tokyo1,morning,3410
train_20634,8067,Tokyo1,morning,3411
train_19675,19579,Tokyo1,morning,3412
train_19421,20989,Tokyo1,morning,3413
train_15934,4340,Tokyo1,morning,3414
train_13788,19019,Tokyo1,morning,3415
train_05497,8625,Tokyo1,morning,3416
train_18749,10375,Tokyo1,morning,3417
train_03611,13409,Tokyo1,morning,3418
train_05777,10213,Tokyo1,morning,3419
train_20858,3077,Tokyo1,morning,3420
train_10365,509,Tokyo1,morning,3421
train_21145,1004,Tokyo1,morning,3422
train_20132,20559,Tokyo1,morning,3423
train_00095,10442,Tokyo1,morning,3424
train_00603,21095,Tokyo1,morning,3425
train_11857,18034,Tokyo1,morning,3426
train_07749,9591,Tokyo1,morning,3427
train_05089,12771,Tokyo1,morning,3428
train_08941,365,Tokyo1,morning,3429
train_14208,1532,Tokyo1,morning,3430
train_17015,18357,Tokyo1,morning,3431
train_16563,2807,Tokyo1,morning,3432
train_16792,17212,Tokyo1,morning,3433
train_12585,13810,Tokyo1,morning,3434
train_18731,710,Tokyo1,morning,3435
train_04818,13381,Tokyo1,morning,3436
train_12358,12481,Tokyo1,morning,3437
train_01024,4929,Tokyo1,morning,3438
train_07287,16106,Tokyo1,morning,3439
train_00424,20253,Tokyo1,morning,3440
train_15137,18111,Tokyo1,morning,3441
train_18464,11602,Tokyo1,morning,3442
train_05983,19311,Tokyo1,morning,3443
train_11769,5046,Tokyo1,morning,3444
train_09053,15106,Tokyo1,morning,3445
train_02091,6717,Tokyo1,morning,3446
train_18091,19101,Tokyo1,morning,3447
train_02402,19872,Tokyo1,morning,3448
train_12325,7892,Tokyo1,morning,3449
train_10175,2873,Tokyo1,morning,3450
train_07790,6952,Tokyo1,morning,3451
train_05432,14314,Tokyo1,morning,3452
train_04694,20248,Tokyo1,morning,3453
train_06605,1689,Tokyo1,morning,3454
train_03710,14513,Tokyo1,morning,3455
train_12946,6694,Tokyo1,morning,3456
train_16128,19914,Tokyo1,morning,3457
train_07379,17534,Tokyo1,morning,3458
train_08670,4450,Tokyo1,morning,3459
train_00042,2578,Tokyo1,morning,3460
train_18395,4565,Tokyo1,morning,3461
train_07154,19532,Tokyo1,morning,3462
train_09081,6284,Tokyo1,morning,3463
train_12773,10270,Tokyo1,morning,3464
train_01084,17697,Tokyo1,morning,3465
train_19330,19886,Tokyo1,morning,3466
train_18857,982,Tokyo1,morning,3467
train_02455,17221,Tokyo1,morning,3468
train_20184,13969,Tokyo1,morning,3469
train_13752,18085,Tokyo1,morning,3470
train_02329,4195,Tokyo1,morning,3471
train_15502,18584,Tokyo1,morning,3472
train_09549,8875,Tokyo1,morning,3473
train_02481,3151,Tokyo1,morning,3474
train_07494,18534,Tokyo1,morning,3475
train_04640,7063,Tokyo1,morning,3476
train_14978,20597,Tokyo1,morning,3477
train_08412,13949,Tokyo1,morning,3478
train_07450,13479,Tokyo1,morning,3479
train_12383,5324,Tokyo1,morning,3480
train_03210,18316,Tokyo1,morning,3481
train_01548,3966,Tokyo1,morning,3482
train_11425,9107,Tokyo1,morning,3483
train_07179,20908,Tokyo1,morning,3484
train_17782,18161,Tokyo1,morning,3485
train_10156,21001,Tokyo1,morning,3486
train_11303,3295,Tokyo1,morning,3487
train_05424,16985,Tokyo1,morning,3488
train_19113,11141,Tokyo1,morning,3489
train_14268,2852,Tokyo1,morning,3490
train_01928,11752,Tokyo1,morning,3491
train_19836,3232,Tokyo1,morning,3492
train_08302,21194,Tokyo1,morning,3493
train_17845,19289,Tokyo1,morning,3494
train_15451,81,Tokyo1,morning,3495
train_13966,2348,Tokyo1,morning,3496
train_03157,11094,Tokyo1,morning,3497
train_01269,7056,Tokyo1,morning,3498
train_13433,14422,Tokyo1,morning,3499
train_14431,1841,Tokyo1,morning,3500
train_09418,16181,Tokyo1,morning,3501
train_19622,2724,Tokyo1,morning,3502
train_14917,2097,Tokyo1,morning,3503
train_18490,11874,Tokyo1,morning,3504
train_19025,15576,Tokyo1,morning,3505
train_07674,1388,Tokyo1,morning,3506
train_14246,11670,Tokyo1,morning,3507
train_17786,2994,Tokyo1,morning,3508
train_20678,828,Tokyo1,morning,3509
train_18239,15957,Tokyo1,morning,3510
train_07174,4116,Tokyo1,morning,3511
train_03169,9574,Tokyo1,morning,3512
train_20577,9449,Tokyo1,morning,3513
train_11906,11620,Tokyo1,morning,3514
train_00274,6538,Tokyo1,morning,3515
train_16355,20380,Tokyo1,morning,3516
train_02416,19086,Tokyo1,morning,3517
train_09880,10887,Tokyo1,morning,3518
train_02907,21081,Tokyo1,morning,3519
train_05753,20583,Tokyo1,morning,3520
train_13576,14516,Tokyo1,morning,3834
train_10565,12490,Tokyo1,morning,3835
train_15325,5603,Tokyo1,morning,3836
train_03735,7106,Tokyo1,morning,3837
train_02992,1184,Tokyo1,morning,3838
train_11684,20685,Tokyo1,morning,3839
train_05284,3811,Tokyo1,morning,3840
train_11680,4458,Tokyo1,morning,3841
train_07515,9430,Tokyo1,morning,3842
train_04548,11219,Tokyo1,morning,3843
train_00572,10831,Tokyo1,morning,3844
train_11525,16550,Tokyo1,morning,3845
train_13695,10633,Tokyo1,morning,3846
train_04572,2969,Tokyo1,morning,3847
train_17116,362,Tokyo1,morning,3848
